100,1,0.5524861878453039,RandomParty@0,(Offer  bid:Bid[Pie: a597, ])
100,2,0.5524861878453039,RandomParty2@1,(Offer  bid:Bid[Pie: a889, ])
101,1,0.5580110497237569,RandomParty@0,(Offer  bid:Bid[Pie: a749, ])
101,2,0.5580110497237569,RandomParty2@1,(Offer  bid:Bid[Pie: a198, ])
102,1,0.56353591160221,RandomParty@0,(Offer  bid:Bid[Pie: a885, ])
102,2,0.56353591160221,RandomParty2@1,(Offer  bid:Bid[Pie: a435, ])
103,1,0.569060773480663,RandomParty@0,(Offer  bid:Bid[Pie: a519, ])
103,2,0.569060773480663,RandomParty2@1,(Offer  bid:Bid[Pie: a199, ])
104,1,0.574585635359116,RandomParty@0,(Offer  bid:Bid[Pie: a978, ])
104,2,0.574585635359116,RandomParty2@1,(Offer  bid:Bid[Pie: a433, ])
105,1,0.580110497237569,RandomParty@0,(Offer  bid:Bid[Pie: a808, ])
105,2,0.580110497237569,RandomParty2@1,(Offer  bid:Bid[Pie: a388, ])
106,1,0.585635359116022,RandomParty@0,(Offer  bid:Bid[Pie: a356, ])
106,2,0.585635359116022,RandomParty2@1,(Offer  bid:Bid[Pie: a64, ])
107,1,0.5911602209944752,RandomParty@0,(Offer  bid:Bid[Pie: a314, ])
107,2,0.5911602209944752,RandomParty2@1,(Offer  bid:Bid[Pie: a843, ])
108,1,0.5966850828729282,RandomParty@0,(Offer  bid:Bid[Pie: a224, ])
108,2,0.5966850828729282,RandomParty2@1,(Offer  bid:Bid[Pie: a604, ])
109,1,0.6022099447513812,RandomParty@0,(Offer  bid:Bid[Pie: a861, ])
109,2,0.6022099447513812,RandomParty2@1,(Offer  bid:Bid[Pie: a388, ])
110,1,0.6077348066298343,RandomParty@0,(Offer  bid:Bid[Pie: a992, ])
110,2,0.6077348066298343,RandomParty2@1,(Offer  bid:Bid[Pie: a187, ])
111,1,0.6132596685082873,RandomParty@0,(Offer  bid:Bid[Pie: a310, ])
111,2,0.6132596685082873,RandomParty2@1,(Offer  bid:Bid[Pie: a282, ])
112,1,0.6187845303867403,RandomParty@0,(Offer  bid:Bid[Pie: a806, ])
112,2,0.6187845303867403,RandomParty2@1,(Offer  bid:Bid[Pie: a427, ])
113,1,0.6243093922651933,RandomParty@0,(Offer  bid:Bid[Pie: a892, ])
113,2,0.6243093922651933,RandomParty2@1,(Offer  bid:Bid[Pie: a196, ])
114,1,0.6298342541436464,RandomParty@0,(Offer  bid:Bid[Pie: a684, ])
114,2,0.6298342541436464,RandomParty2@1,(Offer  bid:Bid[Pie: a574, ])
115,1,0.6353591160220995,RandomParty@0,(Offer  bid:Bid[Pie: a938, ])
115,2,0.6353591160220995,RandomParty2@1,(Offer  bid:Bid[Pie: a247, ])
116,1,0.6408839779005525,RandomParty@0,(Offer  bid:Bid[Pie: a745, ])
116,2,0.6408839779005525,RandomParty2@1,(Offer  bid:Bid[Pie: a194, ])
117,1,0.6464088397790055,RandomParty@0,(Offer  bid:Bid[Pie: a452, ])
117,2,0.6464088397790055,RandomParty2@1,(Offer  bid:Bid[Pie: a625, ])
118,1,0.6519337016574586,RandomParty@0,(Offer  bid:Bid[Pie: a393, ])
118,2,0.6519337016574586,RandomParty2@1,(Offer  bid:Bid[Pie: a368, ])
119,1,0.6574585635359116,RandomParty@0,(Offer  bid:Bid[Pie: a450, ])
119,2,0.6574585635359116,RandomParty2@1,(Offer  bid:Bid[Pie: a184, ])
120,1,0.6629834254143646,RandomParty@0,(Offer  bid:Bid[Pie: a950, ])
120,2,0.6629834254143646,RandomParty2@1,(Offer  bid:Bid[Pie: a13, ])
121,1,0.6685082872928176,RandomParty@0,(Offer  bid:Bid[Pie: a999, ])
121,2,0.6685082872928176,RandomParty2@1,(Offer  bid:Bid[Pie: a514, ])
122,1,0.6740331491712708,RandomParty@0,(Offer  bid:Bid[Pie: a825, ])
122,2,0.6740331491712708,RandomParty2@1,(Offer  bid:Bid[Pie: a670, ])
123,1,0.6795580110497238,RandomParty@0,(Offer  bid:Bid[Pie: a266, ])
123,2,0.6795580110497238,RandomParty2@1,(Offer  bid:Bid[Pie: a289, ])
124,1,0.6850828729281768,RandomParty@0,(Offer  bid:Bid[Pie: a349, ])
124,2,0.6850828729281768,RandomParty2@1,(Offer  bid:Bid[Pie: a702, ])
125,1,0.6906077348066298,RandomParty@0,(Offer  bid:Bid[Pie: a615, ])
125,2,0.6906077348066298,RandomParty2@1,(Offer  bid:Bid[Pie: a423, ])
126,1,0.6961325966850829,RandomParty@0,(Offer  bid:Bid[Pie: a885, ])
126,2,0.6961325966850829,RandomParty2@1,(Offer  bid:Bid[Pie: a408, ])
127,1,0.7016574585635359,RandomParty@0,(Offer  bid:Bid[Pie: a114, ])
127,2,0.7016574585635359,RandomParty2@1,(Offer  bid:Bid[Pie: a376, ])
128,1,0.7071823204419889,RandomParty@0,(Offer  bid:Bid[Pie: a572, ])
128,2,0.7071823204419889,RandomParty2@1,(Offer  bid:Bid[Pie: a682, ])
129,1,0.712707182320442,RandomParty@0,(Offer  bid:Bid[Pie: a742, ])
129,2,0.712707182320442,RandomParty2@1,(Offer  bid:Bid[Pie: a335, ])
130,1,0.7182320441988951,RandomParty@0,(Offer  bid:Bid[Pie: a312, ])
130,2,0.7182320441988951,RandomParty2@1,(Offer  bid:Bid[Pie: a608, ])
131,1,0.7237569060773481,RandomParty@0,(Offer  bid:Bid[Pie: a339, ])
131,2,0.7237569060773481,RandomParty2@1,(Offer  bid:Bid[Pie: a454, ])
132,1,0.7292817679558011,RandomParty@0,(Offer  bid:Bid[Pie: a481, ])
132,2,0.7292817679558011,RandomParty2@1,(Offer  bid:Bid[Pie: a734, ])
133,1,0.7348066298342542,RandomParty@0,(Offer  bid:Bid[Pie: a918, ])
133,2,0.7348066298342542,RandomParty2@1,(Offer  bid:Bid[Pie: a112, ])
134,1,0.7403314917127072,RandomParty@0,(Offer  bid:Bid[Pie: a694, ])
134,2,0.7403314917127072,RandomParty2@1,(Offer  bid:Bid[Pie: a723, ])
135,1,0.7458563535911602,RandomParty@0,(Offer  bid:Bid[Pie: a302, ])
135,2,0.7458563535911602,RandomParty2@1,(Offer  bid:Bid[Pie: a16, ])
136,1,0.7513812154696132,RandomParty@0,(Offer  bid:Bid[Pie: a514, ])
